Page ID,Page name,Disclaimer,Amount spent (GBP)
274662003447064,Soaked,These ads ran without a disclaimer,≤100
1574840629433114,Tonbridge and Malling Green Party,These ads ran without a disclaimer,≤100
103167945032973,Hard Knocks Streetwear,These ads ran without a disclaimer,≤100
0,Instagram User 6055098976,These ads ran without a disclaimer,≤100
177971792541224,CNRS News,These ads ran without a disclaimer,≤100
112079412179026,Beulah London,These ads ran without a disclaimer,≤100
157310352757043,Cllr David Wilkes,David John Wilkes,≤100
100762935978421,Beneficial Meditation,These ads ran without a disclaimer,≤100
116147889793108,Councillor James McPhilemy - Cumbernauld South,Cumbernauld & Kilsyth Labour Party,≤100
476242995754233,PCS Union,PCS Union,≤100
106678375292643,Ukraine NOW,These ads ran without a disclaimer,≤100
813362708790951,UBP - Union Bancaire Privée,These ads ran without a disclaimer,≤100
105344804619734,Peas and Pod,These ads ran without a disclaimer,≤100
100664660010739,The Funky Pigeon,These ads ran without a disclaimer,≤100
81220709615,Little Lamb Nappies,These ads ran without a disclaimer,≤100
221189017971251,Pan Gallery - Gay Art For All,These ads ran without a disclaimer,≤100
105717264743621,Samantha Chohan - Conservative Candidate.,Mrs Samantha Nida Chohan,≤100
102157777816071,Anthony Browne MP,Anthony Browne,≤100
104429542013737,Making Sense With Ada,These ads ran without a disclaimer,≤100
108815021700909,Wind-Dreams - Custom Clothing & Gifts,These ads ran without a disclaimer,≤100
691356677613136,Gino banks,These ads ran without a disclaimer,≤100
103409418945698,Wiadomości,These ads ran without a disclaimer,≤100
110805878211134,Aimee White Stubbington,Aimee Jane White,≤100
102441685586409,Delo nimer 2,These ads ran without a disclaimer,≤100
1947797465248414,Ana Luisa,These ads ran without a disclaimer,≤100
0,Instagram User 8441517742,These ads ran without a disclaimer,≤100
0,Instagram User 7737573864,These ads ran without a disclaimer,≤100
636331620039025,Non Plastic Beach,Gareth Michael Dean,≤100
143957883722,Märklin,These ads ran without a disclaimer,≤100
144009438946819,DesignSpark,These ads ran without a disclaimer,≤100
103004841456053,Bath Cryptid,These ads ran without a disclaimer,≤100
103466848501876,Tuur Verheyde Poetry & Prose,These ads ran without a disclaimer,≤100
15974534830,Magnum Photos,These ads ran without a disclaimer,≤100
110960801355259,Mossley CRT,These ads ran without a disclaimer,≤100
240840943082962,Movimiento Laudato Si,These ads ran without a disclaimer,≤100
109110824248888,"Luton, Dunstable & Surrounding Kenyan Community Forum",These ads ran without a disclaimer,≤100
277250284532,Lombard,These ads ran without a disclaimer,≤100
0,Instagram User 2365449139,These ads ran without a disclaimer,≤100
479439146126920,Solar Services Solutions,These ads ran without a disclaimer,≤100
512439245793683,GSK careers,These ads ran without a disclaimer,≤100
287289248010835,Glasgow Green Party,Scottish Green Party,≤100
1739923619633397,Irish National Opera,These ads ran without a disclaimer,≤100
182670641748555,Coral,These ads ran without a disclaimer,≤100
105450997676130,Paul Taylor,Paul Taylor,≤100
100176941706075,The Momentum Coach,These ads ran without a disclaimer,≤100
106834784921067,Pinewood Structures,These ads ran without a disclaimer,≤100
88845925295,Fairtrade Foundation,These ads ran without a disclaimer,≤100
186321841387300,Action Tutoring,These ads ran without a disclaimer,≤100
1670551139849279,Barnett Survivors Limited,James Lewis Barnett,≤100
122567681155057,Renault Truck Commercials UK,Renault Truck Commercials Ltd,≤100
104111101094996,Cris-Media,CRIS-MADIA LLP,≤100
1412704338970348,Revolutionary Socialism in the 21st Century - rs21,Revolutionary Socialism in the 21st Century - rs21,≤100
1706927012735018,VEOCEL,These ads ran without a disclaimer,≤100
101592552336468,Homebrunn,These ads ran without a disclaimer,≤100
1755236748105152,Raisin UK,These ads ran without a disclaimer,≤100
165821500714640,Tynemouth Ward Labour,Tynemouth Constituency Labour Party,≤100
134274395153769,Littleborough Labour Team,The Labour Party,≤100
340279176707419,Rest Less,These ads ran without a disclaimer,≤100
481616318893422,The Caversham Picture Framer,These ads ran without a disclaimer,≤100
100650331412931,Ashley W. A. Crowell,These ads ran without a disclaimer,≤100
1531179467136904,Darlington Green Party,Matthew Charles Snedker,≤100
103183272239098,Earthitee,Martyn James Parker,≤100
323400767789231,Phoenix Hydraulics Ltd.,Justin James Clarke,≤100
104731438818265,Sara Burns Author,These ads ran without a disclaimer,≤100
2119732698342937,Vodafone Group,These ads ran without a disclaimer,≤100
77941253294,Vannen Watches,These ads ran without a disclaimer,≤100
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
106654374794327,Lord Ping,These ads ran without a disclaimer,≤100
369548193113520,Beckenham Labour Party,Beckenham Labour Party,≤100
101563159152030,Humanitarian,These ads ran without a disclaimer,≤100
491992065462,Prisoners of Conscience,These ads ran without a disclaimer,≤100
102258019153733,Queenarose-EU,These ads ran without a disclaimer,≤100
104056962080857,Shop shop,These ads ran without a disclaimer,≤100
213798633764,RateMyPlacement,These ads ran without a disclaimer,≤100
105063605494181,Вера,These ads ran without a disclaimer,≤100
267613543717811,Museum of Communist Terror,Museum of Communist Terror,≤100
0,Instagram User 1751270460,These ads ran without a disclaimer,≤100
100941981390634,The Tent People,These ads ran without a disclaimer,≤100
101361482331238,Mia Harlow Organics,These ads ran without a disclaimer,≤100
42940254353,Human Rights Watch,These ads ran without a disclaimer,≤100
100650025704014,Search4Legal.co.uk,These ads ran without a disclaimer,≤100
114263350753451,Kismet London,These ads ran without a disclaimer,≤100
108984697991451,TeQatlas,These ads ran without a disclaimer,≤100
418442838600122,How To UK,These ads ran without a disclaimer,≤100
108703911715111,Crypto Minute Man,These ads ran without a disclaimer,≤100
102083615704343,Creative Society UK,These ads ran without a disclaimer,≤100
341516459274427,Golcar Labour,The Labour Party,≤100
105831860792567,West Fraser UK,These ads ran without a disclaimer,≤100
1807202219340548,Abu Dhabi Investment Office,These ads ran without a disclaimer,≤100
105645698740463,Transatlantic Dialogue Center,These ads ran without a disclaimer,≤100
1389877581224267,Tailor-Made Media,These ads ran without a disclaimer,≤100
108924601622701,Treeonfy,Treeonfy Ltd,≤100
107720425171256,World,These ads ran without a disclaimer,≤100
103470155467118,Index Investors,These ads ran without a disclaimer,≤100
0,Instagram User 9143430705,These ads ran without a disclaimer,≤100
102454841781324,Quinton Labour Party,Rory Callum Demel,≤100
102371289156697,Lucky opportunit,These ads ran without a disclaimer,≤100
397051583705758,Niho Ame,These ads ran without a disclaimer,≤100
0,Instagram User 1141232552,These ads ran without a disclaimer,≤100
1341950445934692,Trevor Wright,Trevor Alexander C Wright,≤100
508001992589587,Harvey Sutherland,These ads ran without a disclaimer,≤100
102370255334142,alter vego,These ads ran without a disclaimer,≤100
0,Instagram User 5540276745,These ads ran without a disclaimer,≤100
109366868422786,Новости  дня,These ads ran without a disclaimer,≤100
107121104916247,Elton Action Team,Charlotte Elizabeth Morris,≤100
192436274117675,Youth Access,These ads ran without a disclaimer,≤100
105087952165310,OPM,These ads ran without a disclaimer,≤100
0,Instagram User 2723845506,These ads ran without a disclaimer,≤100
29952518646,People Tree,These ads ran without a disclaimer,≤100
280028239148021,Cllr Rachel Burgess,Wokingham Labour Party,≤100
106303291136844,Nu Mind Wellness,These ads ran without a disclaimer,≤100
104745488850367,Johnonline,These ads ran without a disclaimer,≤100
109104048351641,Bugging Out Podcast,These ads ran without a disclaimer,≤100
292302314255971,Lebanese Vegans,These ads ran without a disclaimer,≤100
103800198965556,Kyiv Rugby Union,These ads ran without a disclaimer,≤100
110447344914013,Helping Hands,These ads ran without a disclaimer,≤100
132042667148347,Ciaran Mac Gowan Music,These ads ran without a disclaimer,≤100
106333841392678,The Kindness of Strangers,These ads ran without a disclaimer,≤100
200786289976224,The Scottish Government,The Scottish Government,≤100
103762041481095,Newyonder,These ads ran without a disclaimer,≤100
0,Instagram User 6988567423,These ads ran without a disclaimer,≤100
1071833772890005,REVA Foundation,These ads ran without a disclaimer,≤100
102276588415870,Insulate your conservatory,These ads ran without a disclaimer,≤100
6940543981,The Tiger Lillies,These ads ran without a disclaimer,≤100
0,Instagram User 4674977810,These ads ran without a disclaimer,≤100
205471596139733,Catalent Pharma Solutions LLC,These ads ran without a disclaimer,≤100
148660802175079,Armley Labour Party,Armley Labour Party,≤100
896388650538151,smol,These ads ran without a disclaimer,≤100
118405295428966,STARLAB,These ads ran without a disclaimer,≤100
675570399181598,Shut Out The Light Films,Shut Out The Light,≤100
111204588167138,Russia vs Ukraine,These ads ran without a disclaimer,≤100
104249798583704,depressionanxietydementia,These ads ran without a disclaimer,≤100
107430081926419,Life commonality,These ads ran without a disclaimer,≤100
826556617498894,Sefton Central Labour Party,Sefton Central Constituency Labour Party,≤100
138184666265792,East Worthing and Shoreham Labour Party,East Worthing and Shoreham Labour Party,≤100
107935021460598,Svayz,These ads ran without a disclaimer,≤100
111024581529577,Close the sky,These ads ran without a disclaimer,≤100
474613052643462,London Labour Party,London Labour Party,≤100
189165287803694,The Oxford Guild Business Society,The Oxford Guild,≤100
1522225454731756,iThrive Games,These ads ran without a disclaimer,≤100
102199995695088,Violet Blog,These ads ran without a disclaimer,≤100
110926424886876,Top Slots,These ads ran without a disclaimer,≤100
105890738710314,Peace Center,These ads ran without a disclaimer,≤100
145666450461,Abel & Cole,These ads ran without a disclaimer,≤100
0,Instagram User 5946802906,These ads ran without a disclaimer,≤100
206675229952663,"Відпочинковий комплекс ""Отаман""",These ads ran without a disclaimer,≤100
0,Instagram User 7976447648,These ads ran without a disclaimer,≤100
100825354988316,Light A Box,These ads ran without a disclaimer,≤100
104873887784367,Graves Park Labour,Edmund John Mustill,≤100
104154311954970,PDM Music Studio,These ads ran without a disclaimer,≤100
109972808290510,Finding Your Innerbest,These ads ran without a disclaimer,≤100
767155079969168,Welwyn Hatfield Labour,Welwyn Hatfield Labour,≤100
1634910396724286,CAN Digital,CAN Digital Solutions Ltd,≤100
104823652045758,d_van_buren,These ads ran without a disclaimer,≤100
110206684121600,growfish.co,These ads ran without a disclaimer,≤100
603571593057705,Hearth and Heritage,These ads ran without a disclaimer,≤100
319536222017832,Girls On Film,These ads ran without a disclaimer,≤100
102816025165678,Meteorislet-Shop,These ads ran without a disclaimer,≤100
109928674488146,McKee 4 Societies and Services Officer Swyddog Cymdeithasau a Gwasanaethau,Felicity Anne Mckee,≤100
1627518587349402,Sandbanks,These ads ran without a disclaimer,≤100
106313615363998,James Cook & Dylan Lewis-Rowlands,James Ralph Cook,≤100
0,Instagram User 997868154,These ads ran without a disclaimer,≤100
2287375864623568,Daughters of Gaea,These ads ran without a disclaimer,≤100
101482045322444,Ampere News,These ads ran without a disclaimer,≤100
300398603865194,JNBY_official,These ads ran without a disclaimer,≤100
107716540019,VisitLiverpool.com,These ads ran without a disclaimer,≤100
110372514846229,Ollys Bottles,These ads ran without a disclaimer,≤100
103656052315328,Katrina Alexander,These ads ran without a disclaimer,≤100
5740844431,University of Aberdeen,These ads ran without a disclaimer,≤100
101608175018231,Strategia na rzecz sukcesu,These ads ran without a disclaimer,≤100
105226841774989,Science101 Trends,These ads ran without a disclaimer,≤100
101031462520818,happychildint,These ads ran without a disclaimer,≤100
115440563920091,Selby and Ainsty Conservatives,Selby and Ainsty Conservatives,≤100
0,Instagram User 3603812838,These ads ran without a disclaimer,≤100
2044907289072381,Migronis: residency and citizenship by investment,These ads ran without a disclaimer,≤100
105118742123271,Stand With Ukraine,These ads ran without a disclaimer,≤100
112212941401014,No War in Ukraine,These ads ran without a disclaimer,≤100
119405895873,Huawei,These ads ran without a disclaimer,≤100
103293049001601,Pray For Ukraine,These ads ran without a disclaimer,≤100
1119056191518657,Tom Palmer,These ads ran without a disclaimer,≤100
169084273164941,International marine coatings,These ads ran without a disclaimer,≤100
105844008182331,The YoungStock,These ads ran without a disclaimer,≤100
1450681158291594,Counter Terrorism Police UK,UK Counter Terrorism Policing,≤100
109308450921412,YJ,These ads ran without a disclaimer,≤100
100130348421450,Waterberg Rhino UK,These ads ran without a disclaimer,≤100
110771544016279,Forrist,These ads ran without a disclaimer,≤100
259375503112,HP Graphic Arts,These ads ran without a disclaimer,≤100
27678194634,Lenovo,These ads ran without a disclaimer,≤100
0,Instagram User 7901854007,These ads ran without a disclaimer,≤100
944090318962663,Save Raincliffe Woods,Jayne Anne Strutt,≤100
493260497692476,AP,These ads ran without a disclaimer,≤100
101751655788547,Mergegift-us,These ads ran without a disclaimer,≤100
2196474460607659,Cllr Nathan Pardoe - Winsford Wharton,Cheshire West Labour,≤100
488598227978856,ALPS South Europe,These ads ran without a disclaimer,≤100
21506277966,Acronis,These ads ran without a disclaimer,≤100
0,Instagram User 7385105630,These ads ran without a disclaimer,≤100
171515401112651,Storm Skin,These ads ran without a disclaimer,≤100
110061661630047,Mickey Farrow,These ads ran without a disclaimer,≤100
190172464331366,Al Mustafa Welfare Trust,These ads ran without a disclaimer,≤100
646935489071415,Diversifying,These ads ran without a disclaimer,≤100
1312383338845951,Readlax,These ads ran without a disclaimer,≤100
70379958362,The Old Bank,These ads ran without a disclaimer,≤100
0,Instagram User 8156116883,These ads ran without a disclaimer,≤100
350135189027209,Visit Costa Rica UK,These ads ran without a disclaimer,≤100
453237658827390,all who wander,These ads ran without a disclaimer,≤100
184091968291805,Kachorovska atelier,These ads ran without a disclaimer,≤100
360635280690444,Sundried,These ads ran without a disclaimer,≤100
165726370748042,novum publishing,These ads ran without a disclaimer,≤100
101194579235753,Sally Shamieh Elections 2022,Anthony Azoury,≤100
234054061865910,MacLaren Photography,These ads ran without a disclaimer,≤100
103332231015436,Emma Roddick MSP,Emma Roddick,≤100
214780638706884,Manchester Trades Council,Manchester TUC,≤100
2389668497727588,One Planet Mind,One Planet Mind,≤100
1523323051287680,Women's Best,These ads ran without a disclaimer,≤100
526887920976655,Bright - English for beginners,These ads ran without a disclaimer,≤100
110871654844210,priabhica,These ads ran without a disclaimer,≤100
102925145108363,Ashley Beth Comstock,These ads ran without a disclaimer,≤100
107235197652714,NextGen LP,These ads ran without a disclaimer,≤100
105035671786118,P a l e t a b l e,These ads ran without a disclaimer,≤100
0,Instagram User 2286015931,These ads ran without a disclaimer,≤100
282555783538028,Amanda,These ads ran without a disclaimer,≤100
114277157951472,How to save a life,These ads ran without a disclaimer,≤100
354873112042471,Kankan London,These ads ran without a disclaimer,≤100
100413474991540,Vegan-Friendly UK,These ads ran without a disclaimer,≤100
103160232331324,Save Ukraine,These ads ran without a disclaimer,≤100
385181598250471,Location Location,These ads ran without a disclaimer,≤100
448205161862680,SI-UK Great Britain,These ads ran without a disclaimer,≤100
183519965785413,Solidarity Park,These ads ran without a disclaimer,≤100
100309889277789,Nutritionen N,These ads ran without a disclaimer,≤100
165434203512348,B2B Media Limited Public Relations & Brand Consultancy,These ads ran without a disclaimer,≤100
101635815857266,Stop War,These ads ran without a disclaimer,≤100
17999726169,Scottish Green Party,Scottish Green Party,≤100
529939887079620,North Ayrshire Labour,Aaran Mcdonald,≤100
713433482073029,Kirkintilloch SNP,Pamela Ann Marshall,≤100
19895907944,CAFOD,These ads ran without a disclaimer,≤100
107159071678121,𝙻ubo,These ads ran without a disclaimer,≤100
541250599362726,Protect Life,These ads ran without a disclaimer,≤100
252201241549497,Stella York,These ads ran without a disclaimer,≤100
2532198326804011,STO UK Ltd,These ads ran without a disclaimer,≤100
103206562314024,Peace in Ukraine = Peace in the world,These ads ran without a disclaimer,≤100
627447617435064,Unmind,These ads ran without a disclaimer,≤100
106062748700806,Boycott Russia,These ads ran without a disclaimer,≤100
1768453513441977,Thirsk and Malton Labour Party,Mark White,≤100
2150420018610597,SpectaculArts,These ads ran without a disclaimer,≤100
61859997088,The Living Rainforest,The Living Rainforest,≤100
102488418784403,The SEN Expert,These ads ran without a disclaimer,≤100
162314643818181,TOWER London,These ads ran without a disclaimer,≤100
111032281547965,Stand with Ukraine,These ads ran without a disclaimer,≤100
110228273794042,Challenge2025,These ads ran without a disclaimer,≤100
108981478446692,Project SIRIN,These ads ran without a disclaimer,≤100
110458054882343,Ogbongeh.com,These ads ran without a disclaimer,≤100
116010351096070,Beauty Bosses 543 & 556,These ads ran without a disclaimer,≤100
102489993808726,Tummy-Tox.com,These ads ran without a disclaimer,≤100
1610704722515400,Crewe & Nantwich Labour Party,Connor James Naismith,≤100
102381202239913,Nickisnotgreen,These ads ran without a disclaimer,≤100
136745423896,Muslim Ad Network,These ads ran without a disclaimer,≤100
104966801085508,Recycle Your Electricals,These ads ran without a disclaimer,≤100
927033024024138,Peterborough Labour Party,The Labour Party,≤100
2048412005194670,Csillag Tamás,Tamas Csillag,≤100
1117548864947233,Live News,These ads ran without a disclaimer,≤100
108252284987267,L͎i͎s͎t͎e͎n͎ ͎f͎o͎r͎ ͎L͎i͎f͎e͎ ͎S͎t͎o͎r͎e͎s͎,These ads ran without a disclaimer,≤100
8922464791,Sutsu,These ads ran without a disclaimer,≤100
0,Instagram User 7169610070,These ads ran without a disclaimer,≤100
101255222570765,Labour for Nether Edge & Sharrow,Nether Edge & Sharrow Branch Labour Party,≤100
105949701379638,The Late Comedy,These ads ran without a disclaimer,≤100
0,Instagram User 294117075,These ads ran without a disclaimer,≤100
800775839934155,Buy Me Once,These ads ran without a disclaimer,≤100
392011914244276,Muneeb Shakil Kazi,These ads ran without a disclaimer,≤100
110532431259151,First Roar,These ads ran without a disclaimer,≤100
127031794038958,Blue Marine Foundation,These ads ran without a disclaimer,≤100
104900878710957,Giia Home,These ads ran without a disclaimer,≤100
0,Instagram User 4942883274,These ads ran without a disclaimer,≤100
102609862424398,Secret Shave Club,These ads ran without a disclaimer,≤100
100368052650872,Vote Andy Cameron,Andrew James Cameron,≤100
662504824196511,Kind Bag,These ads ran without a disclaimer,≤100
19097243336,Keele University,Keele University,≤100
0,Instagram User 7498161263,These ads ran without a disclaimer,≤100
2020995364818033,Acala,These ads ran without a disclaimer,≤100
295051291037813,CodeGym,These ads ran without a disclaimer,≤100
219549662271882,Palestine Justice Campaign,These ads ran without a disclaimer,≤100
314853454314,UNITED SIKHS,These ads ran without a disclaimer,≤100
100680448846923,saskisinger,These ads ran without a disclaimer,≤100
266776983716756,Ry2Tree2 Bonsai Blog,These ads ran without a disclaimer,≤100
7043497714,Christian Aid,These ads ran without a disclaimer,≤100
401702409964226,TSA - Token,These ads ran without a disclaimer,≤100
953439721497248,LeonaLarew,These ads ran without a disclaimer,≤100
277842039277033,Planera,These ads ran without a disclaimer,≤100
111264518165919,Murphy Imperial,These ads ran without a disclaimer,≤100
109604018359285,Queer in the Zone,These ads ran without a disclaimer,≤100
161789877175634,Science at Taylor & Francis,These ads ran without a disclaimer,≤100
30661956224,The Leadmill,These ads ran without a disclaimer,≤100
111263597224244,Community UK,Thorncliffe,≤100
113952686815078,Treeapp,These ads ran without a disclaimer,≤100
110633651653351,Тесла Х проект,These ads ran without a disclaimer,≤100
315987871888875,Nivas,These ads ran without a disclaimer,≤100
102123078587530,GB News,These ads ran without a disclaimer,≤100
920620504764511,UN AIDS Pacific,These ads ran without a disclaimer,≤100
265398907417779,Danny Moynihan,These ads ran without a disclaimer,≤100
72862798211,Brixton House,These ads ran without a disclaimer,≤100
103247275617713,Blumpkin DrawingZ,These ads ran without a disclaimer,≤100
106560014376595,PROSPECT 100,These ads ran without a disclaimer,≤100
102373005752144,Help Ukraine,These ads ran without a disclaimer,≤100
105780677377,Equality Network,Equality Network,≤100
100585135900364,EuroCrypton,These ads ran without a disclaimer,≤100
8529136956,To Write Love On Her Arms.,These ads ran without a disclaimer,≤100
1727970884168768,Mayorbfc,Alvin Edwin Finch,≤100
117010251655269,Linda McCartney Foods,These ads ran without a disclaimer,≤100
1321416671365244,Goodfind,These ads ran without a disclaimer,≤100
110368881643862,Live News,These ads ran without a disclaimer,≤100
196210360460710,"80,000 Hours",These ads ran without a disclaimer,≤100
115713518730,Mooncup,These ads ran without a disclaimer,≤100
135893816421797,Oxford Giving,These ads ran without a disclaimer,≤100
109795225007627,Help Ukrainian Heroes,These ads ran without a disclaimer,≤100
248887561894779,Home Energy Scotland,These ads ran without a disclaimer,≤100
110401461310572,3D Printing Waste,These ads ran without a disclaimer,≤100
0,Instagram User 4753175789,These ads ran without a disclaimer,≤100
162315830478396,Humble Bundle,These ads ran without a disclaimer,≤100
278532835534255,Solihull and Meriden Liberal Democrats,Solihull and Meriden Liberal Democrats,≤100
1572847152968383,Plant Based News,These ads ran without a disclaimer,≤100
100915367964593,Saorsa Print,Stephen Alexander Wales,≤100
104477162237819,World News,These ads ran without a disclaimer,≤100
0,Instagram User 3602100264,These ads ran without a disclaimer,≤100
112433327929121,Paw Savoirs,These ads ran without a disclaimer,≤100
274252369357951,Yorkstone Supplies,These ads ran without a disclaimer,≤100
109235881262084,y.u.l.i.k.o,These ads ran without a disclaimer,≤100
158815736291262,Your Life,These ads ran without a disclaimer,≤100
102814388936058,Gardening in my heart,These ads ran without a disclaimer,≤100
1361413257310215,Cancer Care Map,These ads ran without a disclaimer,≤100
110071381643096,Новости Дня,These ads ran without a disclaimer,≤100
0,Instagram User 4094047263,These ads ran without a disclaimer,≤100
105866471799582,Superiority,These ads ran without a disclaimer,≤100
1334772533267078,Poole Labour Party,Poole Labour,≤100
17050705902,Farmers Weekly,These ads ran without a disclaimer,≤100
984203991753488,Research Outreach,These ads ran without a disclaimer,≤100
1471272676250535,Polska Szkoła Wirral,These ads ran without a disclaimer,≤100
214351281833,Dassault Systèmes,These ads ran without a disclaimer,≤100
101472651429417,Pomegranate.House,Pomegranate House,≤100
103781058916729,Frontier - Understand the Russian-Ukrainian War,These ads ran without a disclaimer,≤100
523431467863515,Dub War,These ads ran without a disclaimer,≤100
101727765785893,Swanoceans,These ads ran without a disclaimer,≤100
117313549674762,HirmerPublishers,These ads ran without a disclaimer,≤100
303943599621915,OVO Hydro,These ads ran without a disclaimer,≤100
608960382860956,Sealed with Love,These ads ran without a disclaimer,≤100
1649212881996486,Better Origin,These ads ran without a disclaimer,≤100
108707001355709,The Committee Program,These ads ran without a disclaimer,≤100
100755498967340,The great illuminati brothers of wealth and power,These ads ran without a disclaimer,≤100
45651091362,Network for Animals,These ads ran without a disclaimer,≤100
108098738449233,Olivia Cortez,These ads ran without a disclaimer,≤100
0,Instagram User 1712717537,These ads ran without a disclaimer,≤100
157832717954529,Roger O. Williams - Author Page,These ads ran without a disclaimer,≤100
103680625191376,The Virtual Explorer,These ads ran without a disclaimer,≤100
106422085093516,So At Nature,These ads ran without a disclaimer,≤100
128835930481095,RebelJewel.com,These ads ran without a disclaimer,≤100
428157337550611,ICMM,These ads ran without a disclaimer,≤100
109921265690429,Conway Hall,Conway Hall,≤100
109676608334171,Together for Ukraine,These ads ran without a disclaimer,≤100
101363282387940,Prickly smile,These ads ran without a disclaimer,≤100
102688305747794,SafePlace.Org.Uk,These ads ran without a disclaimer,≤100
101577531528817,Bamford Ward Councillors,Stephen Keith Anstee,≤100
1408558259445163,Worcester Green Party,Louis Joseph S Stephen,≤100
112483210385676,Dana Varnytska,These ads ran without a disclaimer,≤100
101730934526681,Candy,These ads ran without a disclaimer,≤100
280028239148021,Cllr Rachel Burgess,Andrew Crawford Croy,≤100
114792044195709,Brynyffynnon Community News,MR PETER C4ARLES DERRICK,≤100
128787593816071,TWOTHIRDS,These ads ran without a disclaimer,≤100
773088939512854,Living Beyond Surviving Consultancy,These ads ran without a disclaimer,≤100
11949538375,chinadialogue,These ads ran without a disclaimer,≤100
100685605367774,Ina & D.,Ina Bolocan,≤100
133819996716404,Harbour Hotels,These ads ran without a disclaimer,≤100
453276211372075,TipRanks,These ads ran without a disclaimer,≤100
105707142066339,Best Choice,These ads ran without a disclaimer,≤100
104954045532356,Blarods,These ads ran without a disclaimer,≤100
343947752627999,UAL Short Courses,These ads ran without a disclaimer,≤100
100512582645954,Gordon Miller - Scottish Greens,Mr Gordon Thomas Miller,≤100
105354615421271,Uplinco.com,These ads ran without a disclaimer,≤100
1970210346596365,Maki and Bowl,These ads ran without a disclaimer,≤100
101068262534373,Portacare,These ads ran without a disclaimer,≤100
124295440917948,Every Can Counts,These ads ran without a disclaimer,≤100
111131098177941,Help Ukraine,These ads ran without a disclaimer,≤100
580797008760805,Kiss My Art Events,These ads ran without a disclaimer,≤100
197136347019242,Rathbones Group Plc,These ads ran without a disclaimer,≤100
116444571755504,Community Security Trust (CST),These ads ran without a disclaimer,≤100
103924245658997,Mobiflex,These ads ran without a disclaimer,≤100
101290362573683,Support Niko - fundraising for Ukrainian city Mykolaiv,These ads ran without a disclaimer,≤100
124285820927337,Durham University Business School,These ads ran without a disclaimer,≤100
114334713628632,BellelilyVogue,These ads ran without a disclaimer,≤100
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100
104532661472876,Green and company 2020,These ads ran without a disclaimer,≤100
2382280078671812,The Find Store,These ads ran without a disclaimer,≤100
1496515090614326,Giambrone & Partners LLP,These ads ran without a disclaimer,≤100
1675462649353954,East Lothian Greens,East Lothian Green Party,≤100
652687298133152,Fully Charged,These ads ran without a disclaimer,≤100
362721540453538,Micheal Rhian Driscoll,These ads ran without a disclaimer,≤100
103820437949666,Third Pole Environment,These ads ran without a disclaimer,≤100
162560327201139,CDC Truck Stuff,These ads ran without a disclaimer,≤100
0,Instagram User 64666174,These ads ran without a disclaimer,≤100
199676720083396,"National Union of Rail, Maritime and Transport Workers (RMT)","National Union of Rail, Maritime & Transport Workers (RMT)",≤100
109460894990535,Tarka Journal,These ads ran without a disclaimer,≤100
1314376975241505,Jenny Grove,Jennifer Georgina Frances Hughes,≤100
103255948974461,Stand with Ukraine,These ads ran without a disclaimer,≤100
1331606100266908,Westhoughton Life,Martyn Andrew Cox,≤100
657070411062471,Anas Sarwar,Scottish Labour Party,≤100
102818165139117,Hyper Wake,These ads ran without a disclaimer,≤100
125697538572,Gillian Kyle,These ads ran without a disclaimer,≤100
325416797579907,Study Abroad Webinars4you,These ads ran without a disclaimer,≤100
1543248532667613,Las Vegas Newspaper,These ads ran without a disclaimer,≤100
107848475179369,Прихисток,These ads ran without a disclaimer,≤100
109216635060804,Support Ukraine,These ads ran without a disclaimer,≤100
114204346698,Patel Hospital,These ads ran without a disclaimer,≤100
155945601089572,Roy Williams Jr.,These ads ran without a disclaimer,≤100
100494092648053,Мир 24,These ads ran without a disclaimer,≤100
2273566356288325,Womanica Podcast,These ads ran without a disclaimer,≤100
103638851944696,Meteorislet-Cl,These ads ran without a disclaimer,≤100
108361104731972,Earth Lane Clothing,These ads ran without a disclaimer,≤100
100357038882159,Christopher Buttle & Ruma Baker,These ads ran without a disclaimer,≤100
114021982003563,Premier Unbelievable?,These ads ran without a disclaimer,≤100
108960784927792,Val Shawcross,Val Shawcross for Mayor of Croydon,≤100
106718946077619,Bury North Labour Party,Kevin Eric Peel,≤100
1375840362465095,Mico Edward Chartered Accountants,Mico Edward Accountants,≤100
121054447914628,Ellesmere Port & Neston Conservatives,Ellesmere Port & Neston Conservatives,≤100
187220415167820,Origin Africa,These ads ran without a disclaimer,≤100
208189704820,Ellen MacArthur Foundation,These ads ran without a disclaimer,≤100
277373879008172,East Lothian SNP,Aidan Gavin Strange,≤100
106251878963,Doncaster College and University Centre,These ads ran without a disclaimer,≤100
43726922006,SiteGround,These ads ran without a disclaimer,≤100
498614933493853,Irish Marxist Review,These ads ran without a disclaimer,≤100
106418055399968,Lucky Indigo,These ads ran without a disclaimer,≤100
248376448644882,The Traveling Clatt,These ads ran without a disclaimer,≤100
190323341074379,Exim Dance Company,These ads ran without a disclaimer,≤100
25348768148,Metropolis Magazine,These ads ran without a disclaimer,≤100
0,Instagram User 3835008334,These ads ran without a disclaimer,≤100
101276372476776,Dr. Mark,These ads ran without a disclaimer,≤100
206453316149698,Disugual PetFood,These ads ran without a disclaimer,≤100
100883842514226,Cllr Mark McLuckie,Craig Miller,≤100
101506215443859,DailyStuff US,These ads ran without a disclaimer,≤100
